onca,caseiro,notícia,comment_text
0,1,1,"Já fui até uma fazenda, na beira do Araguaia, próxima onde gravaram a novela &quot;O Rei do gado&quot;, e no dia anterior uma onça tinha ido lá na varanda da casa... Bem complicado, fomos embora ao   anoitecer, todo mundo morrendo de medo, por ter que abrir as porteiras das outras fazendas para ir embora... <br><br>Em outra fazenda que passeamos, também no Goiás nas proximidades do Araguaia, a onça pegou uma ovelha a noite, e o caseiro ficou agoniado... Chegou de manhã na sede avisando que não era para ninguém andar só, dai eu já estava andando a cerca de 300 metros de distância da casa da sede, então vi em uma baixada os restos da ovelha, que estava uns outros 300 metros de distância de onde eu estava parada... O caseiro estava com a espingarda e me disse para ir voltando na direção dele sem virar de costas para o local onde estava os restos dilacerados da ovelha, voltamis para a casa da sede e daí fomos embora, o caseiro teve que ficar na fazenda, mas estava já atento... Provavelmente deve ter feito alguma coisa para espantar o bicho, mas ele deixou a onça com a ovelha caçada... <br><br>Basicamente eu prefiro evitar locais, que eu saíba que tenha animais desse tipo perto... <br><br>Nas chácaras em BSB estão tendo aparições de onças ultimamente... Até em áreas do centro na cidade, perto da Ponte JK já houve avistamentos desses felinos... <br><br>É sempre bom ter cuidado... Os animais estão se acostumando com as cidades e povoados, é mais fácil conseguir alimentos..."
1,2,1,Deus abençoe a família conforte.
1,1,1,Os defensores sempre fala que o local e delas vou te contar viu o senhor em casa fazendo café toma vergonha na sua cara senhora em vim fala uma balela dessas
1,1,1,"Biólogo Henrique, será que pelas câmaras de segurança não conseguem identificar a onça que foi já que cada onça tem o seu padrão de pintas"
1,1,1,Nos somos primatas 😂 nós somos humanos. Não existe evolução do macaco para ser humano. Não Não. Segundo a Bíblia não. Deus fez o homem Do pó da terra tá lá em Gênesis 01 até 4° capitulo. Macaco sim Deus criou. O ser humano não foi evoluído. Mas criação 😇😇
1,1,1,Que Deus conforte a família
1,1,1,As palavras tem poder devia ter repreendido em nome de Jesus clamado na hora deixou ele proferir isso 😢 tá repreendido em nome de Jesus
1,1,1,"O problema tbem, é q se outra onças, provaram da carne huma , e beberam o sangue do Sr George!! Provavelmente, eles agora vão querer, caçar, mas humanos pra comer!!"
1,1,1,O que essas pessoas querem é um incentivo para se matar.esses animais.....
0,1,1,"Cara e muito perigoso isso ,a onça atacar assim ,ela experimentou carne humana antes , quando esse animal experimentar já era ela vai caçar humano,a polícia ambiental tem que agir rápido captura ela logo .."
1,1,1,Tadinho 😕
1,1,2,É muito bom ouvir especialistas e não curiosos. É outro nível.
1,1,1,E ae só vai ser encontrado com ajuda de um mateiro com cães bom de rastros ae vão bater em riba
0,1,1,"Por isso que uma mulher matou uma.. ela teve q pagar pro Ibama,, agora quero ver se o Ibama vai pagar a vida desse senhor"
2,0,1,Ninguém tinha q invadir o espasso deles agora a conta chegou a ganância por terras
1,2,1,E agora será que o IBAMA vai indenizar o caseiro ou vá ficar por esquecimento???
1,1,1,"Ficam com essas teorias tiradas do olho d......aí um animal que sofre com  colecionadores, caça, queimadas, doenças, etc....fica demonizada igual ao tubarão que tem menos incidente que abelhas."
2,1,1,"O animal estava no seu habitat , nós  seres humanos que invadimos seus espaços."
0,0,0,"Se o Jorge tivesse matado ela ,ia preso ,e multa milionária ,os valores se inverteram,triste"
1,1,1,Como conhecimento é bom!!
2,1,0,"VOU FAZER UMA CRÍTICA AO BIÓLOGO HENRIQUE. NÃO ESTOU VENDO, VC RELATAR COM ÊNFASE NA; DESTRUIÇÃO DO MEIO-AMBIENTE, CAUSADO PELOS AGROPECUÁRISTAS, AGRONEGÓCIO??... A ONÇA, FICOU SEM TER, O QUÊ COMER, O SEU HABITAT NATURAL?.. (ESTÁ SENDO DESTRUÍDO!!)... CADÊ SUA CRÍTICA???.... VC FOI NUMA EMISSORA DE TELEVISÃO E, NÃO ARGUMENTOU O ÓBVIO. O MAIS IMPORTANTE, FICOU PERDENDO TEMPO EM &quot;PERSEGUIR&quot; (Responsabilizar) A POBRE ONÇA.??.. COMO SE ELA, FOSSE A CULPADA??"
1,1,0,Mentira. É uma encenação barata
1,1,1,"Estao destruindo o habitat dos animais, por isso eles estão indo procurar comida nas cidades. Uma pena."
0,1,1,O ser humano sempre esteve no cardapio meu amigo . Os indigenas sao os unicos aqui com uma opiniao legitima sobre este animal
1,1,1,Pow cara já que vc estáva lá na hora do ataque..por que  vc não ajudou  o cara.
1,1,1,"Esse pessoal de roça deveria poder andar armado para proteção pessoal contra ladrões  e também animais de grande porte,  como em alguns lugares fora do Brasil, muito triste esse acontecimento."
1,1,1,"Segundo os especialistas que estão coordenando o acompanhamento e os cuidados à onça capturada, as outras duas onças que se encontram no habitat da localidade. ESTÃO SENDO MONITORADAS À DISTÂNCIA. Diversas câmaras de vídeo foram instaladas no perímetro de circulação dessas onças, para registrar a conduta dos animais."
1,1,1,"Se vc encontrar um bicho desse, procurar órgão que ampare as onças kkkk brincadeira né, não dá tempo nem de piscar, quanto mais de procurar órgão"
0,1,0,Em precisamente um animal desse pode mata gente e faz reportagens como se fosse  normal  tem que pega esse animal e  abate essas feras
1,1,1,"Não adianta conscientizar as pessoas se as autoridades não se conscientizarem, saca?  Se a pecuária tá aumentando lá, com certeza todos estão vendo."
1,1,1,Ai tem coisa ❤
1,0,1,Nao se brinca com coisa seria.
1,1,0,Kkkk vc não tem vergonha não. Deveria ter deixa isso pra lá coitado do senhor deixa ele descansar em paz. Vc e um mentiroso. Vamos denunciar esse vídeo galera
1,1,1,falto o daldeia ai
0,1,1,Vão fazer o quê agora com a onça?? A onça já está procurando outra vítima.
2,1,1,"O Homem quem provocou!! A onca pintada nao ataca, elas se sentem sempre com temor"
1,1,1,Man eu gosto de caos
0,1,1,Capturaram uma onça ok? Mas e as outras ??? Essa ta muito magra pra quem comeu meio homem!!! Então tem que capturar todas da área... Porque elas vao continuar sendo um perigo mortal...
1,1,1,"Pantanal nao é lugar pra humanos, é a mesma coisa de morar no safari e fazer amizade com os leões. Nao dá ne? Infelizmente somos as espécies mais desacreditadas da face da terra!"
1,1,1,🦴🫁🧠🦴🐆👀
1,1,1,O dom da chácara Tem Que Se. Responsabilizar.
1,1,0,"Eles ficam elocubrando,  viajando e não respondem por que seu Jorge foi morto !"
1,1,1,Gente o que é rabanico?
1,1,1,vc deve estar louco. Só pode.
1,2,1,Essa sensaçao que eu tenho seu Jorge não queria que matasse a onça.😢que Deus conforte a familia.
0,1,1,Nao existe logica nestecvideo a logica q nao tras retorno ao homem e deixar vivo estes animais os pantaneiros devem eliminar estas onças do mapa
1,1,1,😮😮😮
1,1,1,Pena que as fotos desse animal magnífico ficaram atrás da sua cadeira...😬
1,1,1,"Vocês mataram a onça, e ficam inventando histórias. Me engane, que eu gosto. Animais."
1,2,1,Meu Deus muito triste sentimentos a família
1,1,1,"Na verdade essa orça estava sendo cevada , faltou comida é ela foi no mas fácil está é a verdade"
1,1,1,"Se ele tivesse com uma peixeira, o desfecho dessa história seria outro..."
1,1,1,"O corpo dele foi achado, ele ficou irreconhecível, ele ficou sem cabeça"
1,1,1,Pitbull mata mais. Seu ponto de vista é motivo de piada!
1,1,1,Muitos são pessoas simples..ninguém sente falta..ou a câmeras pra registrar
1,1,1,E o medo mano<br>Cara apavorou difícil raciocinar nessa hora.
2,0,1,"Vamos falar a verdade lá é o lugar delas , oque as pessoas tem que fazer quando vai morar em um lugar desses é ter mais vigilância, afinal la é o PANTANAL."
1,1,2,Excellent 🆗👍👏👏👏👏👏👏
1,1,1,"Os turistas pescadores costumam alimentar as onças com peixes , isto acabou deixando ela sem medo do se4 humano, espero que tenha sido uma morte rápida, há vídeo com ela perseguindo ele na passarela , ainda vão mostrar , olha que ele lutou cara , lutou muito !"
1,1,1,Desmatamento... o bixos não tem caça mais. Sobrevivência!
0,1,1,"Para que faca ou arma  sendo que você não pode matar os animais ferozes ,ai esta a escolha ou mata e depoi vai prezo, ou ser a comida da onça"
1,1,1,Eu amo onça. Elas são  tão  bonitas❤🐆
1,1,1,vc é um robo?
2,1,1,Ds pra mim  eu amo felinos
2,1,1,A onça é vítima 😢pq ali é o território dela e ela estava faminta e deu o aviso😮
2,2,1,"darrr... é  o habitat da onça sim, mas tb era o habitat das pessoas"
2,2,1,"O IBAMA  tem que proibir construções de conjunto habitacional , na floresta que é a casa da onça. Se o goveno não proteger as onças, as onças irão desaparecer como os tigres de sabre. O que aconteceu com o caseiro, mostra que o progresso está invadindo o habitat da onça, . Quanto o que aconteceu com o caseiro foi um incidente infeliz. é bom saber que as onças estão em perigo de extinção."
0,0,1,Por isso que é bom sempre andar bem armado. Seu Jorge tivesse armado talvez hora dessa ele tinha mandado essa onça pro inferno.
1,0,1,"O caseiro fez. Alimentou a onça, cevou um animal silvestre... perigoso"
1,1,1,Larga mão de falar bosta  é só vc não invadir o habitat dos animais que  nenhum te ataca
1,1,1,"Nao deveriam ir armado e a guarda devia estar com outro equipamento dardo do sono, spray pimenta rexes etc"
1,1,0,"Cara, foi mal... mas cm um conteúdo completamente feito por IA vc não passa muita credibilidade...zero fontes, vídeos roubados de outros veículos de mídia..."
1,1,1,"Concordo, corretíssimo."
1,1,0,"Bah para que serve isso<br>Não foi,assim ele correu a onça atacou a cabeça dele e o arrastou<br>Chega de fantasia de onça<br>Ela virou alvo no pantanal"
1,1,1,"pasmem, o animal em destaque és tu"
1,1,1,É MUITO SERTO É PRÁ SACRICAR O ANIMAL MATAR
1,1,1,"O animal n é um coitado, ele é um predador, não é um gatinho de estimação, acontece q o ser humano é a maior praga no planeta, destruiu a casa dos bichos, acabou com a comida delas, e transformaram o pantanal numa fazenda gigante"
1,1,0,Segundo falam que o caseiro estava deitado e distraído e não foi assim não
1,1,1,Uma dessa no STF iria ajudar muito o Brasil.
1,1,1,"Pode ter sido ,porém os dois tem conhecimentos praticamente iguais,Richard mais conhecido pelos programas na TV"
1,0,1,"Podem achar ruim o que vou dizer ,mas morreu porque quis,  já sabia que elas estavam rondando o lugar , se fosse eu no lugar dele ,teria colocado  elas para outro lugar"
1,1,1,"Os animais faz a selvageria deles por sobrevivência. Se ela estivesse alimento suficiente não teria o matado, a menos que se sentisse ameaçada.  Já o ser humano que tem poder de escolha,  faz suas crueldades sem precisar, só por diversão mesmo."
1,1,1,Se foi ou não tudo e onca. Fica vc de. Frente com uma
0,0,1,Se ja flagraram esse bicho rondando alguns dias porque nenguem fes nada as pessoas teriam que ter um cedativo ou mesmo uma arma pra matar ai nao pode matar bla bla bla  ou vc atira pra matar ou vira comida todos sabem que esses bichos atacam entao fica a dica sem mais meus mais profundo sentimentos aos familiares 😢
1,1,0,"Essa simulação ficou uma besta, você não acompanhou o relato dos caras que viram as imagens das câmeras mostrando o ataque"
1,1,1,"Não estou falando de mostrar, estou falando se falaram que a câmera pegou o acontecido era isso que queria saber e não que jogasse no aplicativo para ver."
1,1,1,Nao tinha medo agora vao te pode t Serteza
1,1,1,Não entendo porque capturar a onça.
0,1,1,O analisar e faça nela e muita  burrice  deixar a  onça  viva
1,1,1,"​​@@TheDeathMimus89693tá certo... E o ser humano é o invasor, o alienígena, extraterrestre que invadiu o planeta Terra!"
0,1,1,EU NÃO GOSTO DE ONÇA PINTADA ELAS SÃO DO MAL
1,1,1,"Invertidos a favor clãs nossas florestas destruídas pelos garimpeiros, agropecuária, agro morte, sem perdão!"
0,1,1,COM URGENCIA RECOLHER ESTAS ONÇAS QUE ESTÃO SOLTAS POR FAVOR
1,1,1,Se ele estava fazendo café estava dentro de casa e pelo que vi a casa é alta e fechada..por que iria correr para fora????esa história esta sem pé nem cabeça.  Algo errado não esta certo
1,1,1,Meu pai tava aí ele chega hoje
0,0,1,"Penso que essa onça voltou lá para encontrar outra pessoa que estava filmando ele brincando que ele ia ser comido pela onça provavelmente essa onça já tinha visto os dois lá e ela voltou para comer o outro já que ela voltou na casa ela veio para procurar outras pessoas que ela já viu passar por lá , hoje é difícil os bichos recebe cuidado do ser humano mas o ser humano confia muito que não vai ter perigo e tem"
1,1,1,Um facão bem afiado um  38 até as guelas uma 12 com baletao tudo em resolvido
1,1,1,Esperaram ela comer o homem pra eles vir ver o que iriam fazer muita sacanagem sendo que ele já tinha acionado as autoridades e ninguém deu a mínima
0,1,1,Na verdade a onça já vinha amanssando ele a dias
1,1,1,"A formação do Richard é tardia e veio sob muita pressão da comunidade da biologia... Biologia de campo, não mata animal pra exibir em TV 😂"
1,1,1,"Obviamente sou contra maus-tratos, porém é evidente que somos superiores aos animais. Ademais, os que acreditam em Deus, sabem que temos o direito de domina-los."
1,1,1,"Fale por você, tô fora dessa classe de primata.😂😂😂😂"
1,1,0,Quanta babozeira
1,1,1,"Tem um do Ibama falando besteira..,O Bruno mostrou uma câmera q tinha e mostrava a passarela e a data e o horário pouco depois do ocorrido"
0,1,1,"Eu moro na capital.. conheço a região onde aconteceu o fato tem muitas onças,cobras jacarés"
1,1,0,Onça pega na cabeça e depois de matar carrega a presa. Nunca vi uma onça carregar com as patas ainda mais com a presa viva 😂😂😂 vídeo horrível
1,0,1,Se eles sabem que no Pantanal tem onça porque construíu casa lá
1,1,1,Se o Jorge tivesse uma carabina nas mãos andando por estes matos teria tido pelo menos uma chance de sobreviver.
1,1,1,"@Maria-porfirio  Sim! Hj lembro dessas coisas e vejo que era muito ingênua e burra de achar que por eu estar perto de casa, numa área habitada, elas não iam ter a ousadia de cruzar o meu caminho. Eu que tava cruzando o território delas. Vai ver o senhor do vídeo, pensava a mesma coisa 😥"
2,1,1,"A onça não tem culpa, pq os patrões da fazenda invadiram o território do animal,"
1,1,1,Toda palavra mal lançada sobre nos temos de repreender na mesma hora através do Nome de Jesus
1,1,1,"Bom dia, me tira uma dúvida:<br>Se as autoridades conseguirem capturar as onças daquele local, tem como identificar através de exames se foi uma só que se alimentou e as restantes não, as que não se alimentaram retornarão ao seu habitat mais afastado de jeito que não consigam retornar a zona de conflito?"
1,2,1,"Na minha humilde opinião, ela abateu Seu Jorge, arrastou pro local onde foi encontrado, porém, outras onças interceptaram ela, fizeram uso e ela pegou novamente depois que as outras largaram... Aí então o pessoal chegou no local e a encontrou próximo ao corpo... Só acho... Que Deus conforte o coração dos amigos e familiares...🙏🏻😢"
1,1,1,"É, brinco , morreu...! Onde não tem esses animais o IBAMA está soltando. Quando vão soltar no tal planalto central lá tem muita presa como ministros, senador..."
